run,island,frame,N,captures,escapes
cand_frozen,60,10,4,0,0
cand_frozen,60,11,4,0,0
cand_frozen,60,12,4,0,0
cand_frozen,61,1,1,0,0
cand_frozen,61,2,1,0,0
cand_frozen,61,3,1,0,0
cand_frozen,61,4,1,0,0
cand_frozen,61,5,1,0,0
cand_frozen,61,6,1,0,0
cand_frozen,61,7,1,0,0
cand_frozen,61,8,1,0,0
cand_frozen,61,9,1,0,0
cand_frozen,61,10,1,0,0
cand_frozen,61,11,1,0,0
cand_frozen,61,12,1,0,0
cand_frozen,62,1,1,0,0
cand_frozen,62,2,1,0,0
cand_frozen,62,3,1,0,0
cand_frozen,62,4,1,0,0
cand_frozen,62,5,1,0,0
cand_frozen,62,6,1,0,0
cand_frozen,62,7,1,0,0
cand_frozen,62,8,1,0,0
cand_frozen,62,9,1,0,0
cand_frozen,62,10,1,0,0
cand_frozen,62,11,1,0,0
cand_frozen,62,12,1,0,0
cand_frozen,63,1,1,0,0
cand_frozen,63,2,4,3,0
cand_frozen,63,3,4,0,0
cand_frozen,63,4,4,0,0
cand_frozen,63,5,4,0,0
cand_frozen,63,6,4,0,0
cand_frozen,63,7,4,0,0
cand_frozen,63,8,4,0,0
cand_frozen,63,9,4,0,0
cand_frozen,63,10,4,0,0
cand_frozen,63,11,4,0,0
cand_frozen,63,12,4,0,0
cand_frozen,64,1,1,0,0
cand_frozen,64,2,1,0,0
cand_frozen,64,3,1,0,0
cand_frozen,64,4,1,0,0
cand_frozen,64,5,1,0,0
cand_frozen,64,6,1,0,0
cand_frozen,64,7,1,0,0
cand_frozen,64,8,1,0,0
cand_frozen,64,9,1,0,0
cand_frozen,64,10,1,0,0
cand_frozen,64,11,1,0,0
cand_frozen,64,12,1,0,0
cand_frozen,65,1,1,0,0
cand_frozen,65,2,1,0,0
cand_frozen,65,3,1,0,0
cand_frozen,65,4,1,0,0
cand_frozen,65,5,1,0,0
cand_frozen,65,6,1,0,0
cand_frozen,65,7,1,0,0
cand_frozen,65,8,1,0,0
cand_frozen,65,9,1,0,0
cand_frozen,65,10,1,0,0
cand_frozen,65,11,1,0,0
cand_frozen,65,12,1,0,0
cand_frozen,66,1,1,0,0
cand_frozen,66,2,4,3,0
cand_frozen,66,3,4,0,0
cand_frozen,66,4,4,0,0
cand_frozen,66,5,4,0,0
cand_frozen,66,6,4,0,0
cand_frozen,66,7,4,0,0
cand_frozen,66,8,4,0,0
cand_frozen,66,9,4,0,0
cand_frozen,66,10,4,0,0
cand_frozen,66,11,4,0,0
cand_frozen,66,12,4,0,0
cand_frozen,67,1,1,0,0
cand_frozen,67,2,1,0,0
cand_frozen,67,3,1,0,0
cand_frozen,67,4,1,0,0
cand_frozen,67,5,1,0,0
cand_frozen,67,6,1,0,0
cand_frozen,67,7,1,0,0
cand_frozen,67,8,1,0,0
cand_frozen,67,9,1,0,0
cand_frozen,67,10,1,0,0
cand_frozen,67,11,1,0,0
cand_frozen,67,12,1,0,0
